"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/27/2000","410050004","1","0.029","ppm","25","24","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","005","Clackamas","45.2592800009432","-122.588151"
"04/28/2000","410050004","1","0.01","ppm","8","24","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","005","Clackamas","45.2592800009432","-122.588151"
"04/29/2000","410050004","1","0.006","ppm","5","24","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","005","Clackamas","45.2592800009432","-122.588151"
"04/30/2000","410050004","1","0.009","ppm","8","19","79.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","005","Clackamas","45.2592800009432","-122.588151"
"05/03/2000","410050004","1","0.042","ppm","36","24","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","005","Clackamas","45.2592800009432","-122.588151"
"05/04/2000","410050004","1","0.045","ppm","38","24","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","005","Clackamas","45.2592800009432","-122.588151"
"05/05/2000","410050004","1","0.042","ppm","36","24","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","005","Clackamas","45.2592800009432","-122.588151"
"05/06/2000","410050004","1","0.043","ppm","36","24","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","005","Clackamas","45.2592800009432","-122.588151"
"05/07/2000","410050004","1","0.043","ppm","36","24","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","005","Clackamas","45.2592800009432","-122.588151"
"05/08/2000","410050004","1","0.037","ppm","31","24","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","005","Clackamas","45.2592800009432","-122.588151"
"05/09/2000","410050004","1","0.042","ppm","36","24","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","005","Clackamas","45.2592800009432","-122.588151"
