"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/01/2000","440030002","1","0.047","ppm","40","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/02/2000","440030002","1","0.062","ppm","58","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/03/2000","440030002","1","0.03","ppm","25","19","79.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/04/2000","440030002","1","0.044","ppm","37","18","75.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/05/2000","440030002","1","0.038","ppm","32","18","75.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/06/2000","440030002","1","0.055","ppm","47","20","83.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/07/2000","440030002","1","0.051","ppm","43","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/08/2000","440030002","1","0.067","ppm","74","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/09/2000","440030002","1","0.044","ppm","37","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/10/2000","440030002","1","0.046","ppm","39","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/11/2000","440030002","1","0.042","ppm","36","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/12/2000","440030002","1","0.046","ppm","39","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/13/2000","440030002","1","0.046","ppm","39","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/14/2000","440030002","1","0.056","ppm","47","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/15/2000","440030002","1","0.038","ppm","32","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/16/2000","440030002","1","0.034","ppm","29","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/17/2000","440030002","1","0.041","ppm","35","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/18/2000","440030002","1","0.046","ppm","39","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/19/2000","440030002","1","0.045","ppm","38","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/21/2000","440030002","1","0.043","ppm","36","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/22/2000","440030002","1","0.042","ppm","36","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/23/2000","440030002","1","0.032","ppm","27","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/24/2000","440030002","1","0.047","ppm","40","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/26/2000","440030002","1","0.035","ppm","30","23","96.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/27/2000","440030002","1","0.041","ppm","35","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/28/2000","440030002","1","0.041","ppm","35","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/29/2000","440030002","1","0.052","ppm","44","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"04/30/2000","440030002","1","0.05","ppm","42","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"05/01/2000","440030002","1","0.058","ppm","49","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"05/02/2000","440030002","1","0.054","ppm","46","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"05/03/2000","440030002","1","0.054","ppm","46","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
"05/04/2000","440030002","1","0.063","ppm","61","24","100.0000","44201","Ozone","39300","Providence-Warwick, RI-MA","44","Rhode Island","003","Kent","41.6152370009369","-71.72"
