"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/01/2000","490050004","1","0.06","ppm","51","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/02/2000","490050004","1","0.058","ppm","49","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/03/2000","490050004","1","0.055","ppm","47","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/04/2000","490050004","1","0.057","ppm","48","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/05/2000","490050004","1","0.052","ppm","44","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/06/2000","490050004","1","0.046","ppm","39","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/07/2000","490050004","1","0.037","ppm","31","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/08/2000","490050004","1","0.037","ppm","31","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/09/2000","490050004","1","0.055","ppm","47","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/10/2000","490050004","1","0.047","ppm","40","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/11/2000","490050004","1","0.04","ppm","34","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/12/2000","490050004","1","0.048","ppm","41","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/13/2000","490050004","1","0.052","ppm","44","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/14/2000","490050004","1","0.064","ppm","64","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/15/2000","490050004","1","0.064","ppm","64","18","75.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/16/2000","490050004","1","0.06","ppm","51","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/17/2000","490050004","1","0.064","ppm","64","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/18/2000","490050004","1","0.049","ppm","42","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/19/2000","490050004","1","0.055","ppm","47","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/20/2000","490050004","1","0.055","ppm","47","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/21/2000","490050004","1","0.052","ppm","44","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/22/2000","490050004","1","0.044","ppm","37","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/23/2000","490050004","1","0.044","ppm","37","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/24/2000","490050004","1","0.038","ppm","32","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/25/2000","490050004","1","0.034","ppm","29","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/26/2000","490050004","1","0.054","ppm","46","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/27/2000","490050004","1","0.063","ppm","61","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/28/2000","490050004","1","0.045","ppm","38","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/29/2000","490050004","1","0.047","ppm","40","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/30/2000","490050004","1","0.062","ppm","58","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"05/31/2000","490050004","1","0.058","ppm","49","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/01/2000","490050004","1","0.062","ppm","58","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/02/2000","490050004","1","0.071","ppm","87","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/03/2000","490050004","1","0.07","ppm","84","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/04/2000","490050004","1","0.061","ppm","54","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/05/2000","490050004","1","0.071","ppm","87","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/06/2000","490050004","1","0.063","ppm","61","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/07/2000","490050004","1","0.053","ppm","45","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/08/2000","490050004","1","0.056","ppm","47","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/09/2000","490050004","1","0.053","ppm","45","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/10/2000","490050004","1","0.058","ppm","49","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/11/2000","490050004","1","0.059","ppm","50","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/12/2000","490050004","1","0.044","ppm","37","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/13/2000","490050004","1","0.042","ppm","36","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/14/2000","490050004","1","0.043","ppm","36","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/15/2000","490050004","1","0.061","ppm","54","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/16/2000","490050004","1","0.048","ppm","41","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/17/2000","490050004","1","0.054","ppm","46","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/18/2000","490050004","1","0.055","ppm","47","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/19/2000","490050004","1","0.053","ppm","45","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/20/2000","490050004","1","0.055","ppm","47","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/21/2000","490050004","1","0.058","ppm","49","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/22/2000","490050004","1","0.057","ppm","48","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/23/2000","490050004","1","0.061","ppm","54","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/24/2000","490050004","1","0.052","ppm","44","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/25/2000","490050004","1","0.039","ppm","33","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/26/2000","490050004","1","0.049","ppm","42","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/27/2000","490050004","1","0.053","ppm","45","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/28/2000","490050004","1","0.061","ppm","54","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/29/2000","490050004","1","0.055","ppm","47","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"06/30/2000","490050004","1","0.056","ppm","47","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"07/01/2000","490050004","1","0.062","ppm","58","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"07/02/2000","490050004","1","0.072","ppm","90","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"07/03/2000","490050004","1","0.067","ppm","74","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
"07/04/2000","490050004","1","0.061","ppm","54","24","100.0000","44201","Ozone","30860","Logan, UT-ID","49","Utah","005","Cache","41.731111","-111.8375"
