"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/01/2000","190170011","1","0.039","ppm","33","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/02/2000","190170011","1","0.048","ppm","41","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/03/2000","190170011","1","0.03","ppm","25","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/04/2000","190170011","1","0.04","ppm","34","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/05/2000","190170011","1","0.045","ppm","38","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/06/2000","190170011","1","0.039","ppm","33","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/08/2000","190170011","1","0.039","ppm","33","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/09/2000","190170011","1","0.039","ppm","33","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/10/2000","190170011","1","0.025","ppm","21","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/11/2000","190170011","1","0.029","ppm","25","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/12/2000","190170011","1","0.036","ppm","31","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/14/2000","190170011","1","0.049","ppm","42","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/15/2000","190170011","1","0.024","ppm","20","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/16/2000","190170011","1","0.018","ppm","15","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/17/2000","190170011","1","0.016","ppm","14","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/18/2000","190170011","1","0.044","ppm","37","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/19/2000","190170011","1","0.037","ppm","31","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/20/2000","190170011","1","0.044","ppm","37","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/21/2000","190170011","1","0.061","ppm","54","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/22/2000","190170011","1","0.08","ppm","111","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/23/2000","190170011","1","0.065","ppm","67","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/24/2000","190170011","1","0.065","ppm","67","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/25/2000","190170011","1","0.072","ppm","90","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/26/2000","190170011","1","0.075","ppm","100","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/27/2000","190170011","1","0.077","ppm","104","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/28/2000","190170011","1","0.066","ppm","71","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/29/2000","190170011","1","0.063","ppm","61","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"04/30/2000","190170011","1","0.083","ppm","119","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/01/2000","190170011","1","0.067","ppm","74","18","75.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/02/2000","190170011","1","0.076","ppm","101","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/03/2000","190170011","1","0.079","ppm","109","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/04/2000","190170011","1","0.078","ppm","106","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/05/2000","190170011","1","0.073","ppm","93","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/06/2000","190170011","1","0.068","ppm","77","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/07/2000","190170011","1","0.072","ppm","90","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/08/2000","190170011","1","0.041","ppm","35","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/10/2000","190170011","1","0.049","ppm","42","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/11/2000","190170011","1","0.051","ppm","43","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/12/2000","190170011","1","0.057","ppm","48","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/13/2000","190170011","1","0.044","ppm","37","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/14/2000","190170011","1","0.055","ppm","47","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/15/2000","190170011","1","0.054","ppm","46","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/16/2000","190170011","1","0.065","ppm","67","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/17/2000","190170011","1","0.035","ppm","30","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/18/2000","190170011","1","0.044","ppm","37","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/19/2000","190170011","1","0.046","ppm","39","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/20/2000","190170011","1","0.064","ppm","64","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/21/2000","190170011","1","0.05","ppm","42","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
"05/22/2000","190170011","1","0.055","ppm","47","24","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer",".","."
