01/01/2015,370119991,1,0.042,ppm,36,24,100,44201,Ozone,,,37,North Carolina,11,Avery,36.1058,-82.0454
01/01/2015,370319991,1,0.036,ppm,31,24,100,44201,Ozone,33980,"Morehead City, NC",37,North Carolina,31,Carteret,34.8848,-76.6203
01/01/2015,371050002,1,0.032,ppm,27,24,100,44201,Ozone,41820,"Sanford, NC",37,North Carolina,105,Lee,35.4325000009,-79.2887
01/01/2015,371139991,1,0.034,ppm,29,24,100,44201,Ozone,,,37,North Carolina,113,Macon,35.0608,-83.4306
01/01/2015,371190041,1,0.028,ppm,24,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401000009,-80.785683
01/01/2015,371239991,1,0.028,ppm,24,24,100,44201,Ozone,,,37,North Carolina,123,Montgomery,35.2632,-79.8365
01/01/2015,371590021,1,0.03,ppm,25,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,159,Rowan,35.551868,-80.395039
01/01/2015,371830014,1,0.029,ppm,25,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
01/02/2015,370119991,1,0.038,ppm,32,24,100,44201,Ozone,,,37,North Carolina,11,Avery,36.1058,-82.0454
01/02/2015,370319991,1,0.029,ppm,25,24,100,44201,Ozone,33980,"Morehead City, NC",37,North Carolina,31,Carteret,34.8848,-76.6203
01/02/2015,371050002,1,0.025,ppm,21,24,100,44201,Ozone,41820,"Sanford, NC",37,North Carolina,105,Lee,35.4325000009,-79.2887
01/02/2015,371139991,1,0.021,ppm,18,24,100,44201,Ozone,,,37,North Carolina,113,Macon,35.0608,-83.4306
01/02/2015,371190041,1,0.018,ppm,15,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401000009,-80.785683
01/02/2015,371239991,1,0.023,ppm,19,24,100,44201,Ozone,,,37,North Carolina,123,Montgomery,35.2632,-79.8365
01/02/2015,371590021,1,0.022,ppm,19,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,159,Rowan,35.551868,-80.395039
01/02/2015,371830014,1,0.019,ppm,16,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
01/03/2015,370119991,1,0.033,ppm,28,24,100,44201,Ozone,,,37,North Carolina,11,Avery,36.1058,-82.0454
01/03/2015,370319991,1,0.029,ppm,25,24,100,44201,Ozone,33980,"Morehead City, NC",37,North Carolina,31,Carteret,34.8848,-76.6203
01/03/2015,371050002,1,0.022,ppm,19,24,100,44201,Ozone,41820,"Sanford, NC",37,North Carolina,105,Lee,35.4325000009,-79.2887
