01/01/2015,540219991,1,0.034,ppm,29,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
01/01/2015,540939991,1,0.038,ppm,32,24,100,44201,Ozone,,,54,West Virginia,93,Tucker,39.0905,-79.6617
01/02/2015,540219991,1,0.022,ppm,19,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
01/02/2015,540939991,1,0.027,ppm,23,24,100,44201,Ozone,,,54,West Virginia,93,Tucker,39.0905,-79.6617
01/03/2015,540219991,1,0.022,ppm,19,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
01/03/2015,540939991,1,0.03,ppm,25,24,100,44201,Ozone,,,54,West Virginia,93,Tucker,39.0905,-79.6617
01/04/2015,540219991,1,0.025,ppm,21,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
01/04/2015,540939991,1,0.028,ppm,24,24,100,44201,Ozone,,,54,West Virginia,93,Tucker,39.0905,-79.6617
01/05/2015,540219991,1,0.033,ppm,28,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
01/05/2015,540939991,1,0.034,ppm,29,24,100,44201,Ozone,,,54,West Virginia,93,Tucker,39.0905,-79.6617
01/06/2015,540219991,1,0.025,ppm,21,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
01/06/2015,540939991,1,0.029,ppm,25,24,100,44201,Ozone,,,54,West Virginia,93,Tucker,39.0905,-79.6617
01/07/2015,540219991,1,0.034,ppm,29,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
01/07/2015,540939991,1,0.033,ppm,28,24,100,44201,Ozone,,,54,West Virginia,93,Tucker,39.0905,-79.6617
01/08/2015,540219991,1,0.03,ppm,25,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
01/08/2015,540939991,1,0.034,ppm,29,24,100,44201,Ozone,,,54,West Virginia,93,Tucker,39.0905,-79.6617
01/09/2015,540219991,1,0.031,ppm,26,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
01/09/2015,540939991,1,0.035,ppm,30,24,100,44201,Ozone,,,54,West Virginia,93,Tucker,39.0905,-79.6617
01/10/2015,540219991,1,0.029,ppm,25,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
01/10/2015,540939991,1,0.033,ppm,28,24,100,44201,Ozone,,,54,West Virginia,93,Tucker,39.0905,-79.6617
01/11/2015,540219991,1,0.017,ppm,14,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
01/11/2015,540939991,1,0.031,ppm,26,24,100,44201,Ozone,,,54,West Virginia,93,Tucker,39.0905,-79.6617
01/12/2015,540219991,1,0.025,ppm,21,24,100,44201,Ozone,,,54,West Virginia,21,Gilmer,38.8795,-80.8477
