01/01/2015,160010010,1,0.02,ppm,17,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/01/2015,160230101,1,0.034,ppm,29,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/02/2015,160010010,1,0.025,ppm,21,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/02/2015,160230101,1,0.038,ppm,32,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/03/2015,160010010,1,0.019,ppm,16,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/03/2015,160230101,1,0.037,ppm,31,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/04/2015,160010010,1,0.019,ppm,16,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/04/2015,160230101,1,0.038,ppm,32,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/05/2015,160010010,1,0.009,ppm,8,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/05/2015,160230101,1,0.038,ppm,32,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/06/2015,160010010,1,0.003,ppm,3,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/06/2015,160230101,1,0.031,ppm,26,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/07/2015,160010010,1,0.01,ppm,8,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/07/2015,160230101,1,0.033,ppm,28,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/08/2015,160010010,1,0.01,ppm,8,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/08/2015,160230101,1,0.032,ppm,27,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/09/2015,160010010,1,0.01,ppm,8,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/09/2015,160230101,1,0.034,ppm,29,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/10/2015,160010010,1,0.008,ppm,7,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/10/2015,160230101,1,0.036,ppm,31,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/11/2015,160010010,1,0.005,ppm,4,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/11/2015,160230101,1,0.031,ppm,26,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/12/2015,160010010,1,0.007,ppm,6,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/12/2015,160230101,1,0.032,ppm,27,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/13/2015,160010010,1,0.015,ppm,13,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/13/2015,160230101,1,0.033,ppm,28,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/14/2015,160010010,1,0.027,ppm,23,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/14/2015,160230101,1,0.033,ppm,28,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/15/2015,160010010,1,0.024,ppm,20,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/15/2015,160230101,1,0.033,ppm,28,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/16/2015,160010010,1,0.018,ppm,15,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
01/16/2015,160230101,1,0.044,ppm,37,24,100,44201,Ozone,26820,"Idaho Falls, ID",16,Idaho,23,Butte,43.4605560009,-113.562222
01/17/2015,160010010,1,0.015,ppm,13,24,100,44201,Ozone,14260,"Boise City, ID",16,Idaho,1,Ada,43.600699,-116.347853
